well_index;well_cluster_index;date_fracturing;date_begin;year;wellbore_type;well_type;well_character;uchastok_gpa;uchastok_monit;repair_type;kratnost;perforation_roof;perforation_bottom;h;h_perf;hoil;hoil_perf;porosity;permeability_min;permeability_max;permeability_avg;init_oil_saturation_factor;aps_min;aps_max;aps_avg;sandiness;number_of_permeable_intervals;stratum_list;stratum_list_perf;resources;recoverables;remaining_recoverables;base_qliq1;base_qoil1;base_qwater1;base_water_cut1;base_qliq3;base_qoil3;base_qwater3;base_water_cut3;base_qliq6;base_qoil6;base_qwater6;base_water_cut6;base_qliq12;base_qoil12;base_qwater12;base_water_cut12;qliq3_to_qliq12;qliq3_to_max;cumulative_oil_production;cumulative_fluid_production;max_fluid_production;max_oil_production;stratum_pressure;bottomhole_pressure6;kprod_max;kprod_current;water_to_oil_ratio;last_gtm_days_count;mrp;expl_method;expl_coeff;dynamic_level;depth_pump;pipe_size;producing_area;perimeter_area;previous_grp_result_qoil3;previous_grp_result_qliq3;azimuth_true;angle;angle_max;absroof_perf;rate_oil_avg_1000;rate_liq_avg_1000;water_cut_avg_1000;liq_sum_1000;oil_sum_1000;receptivity_avg_1000;receptivity_sum_1000;cnt_1000;cnt_nagn_1000;nagn_all_1000;oil_all_1000;distance_to_producing_well;stratum_list_dob;rate_liq_avg_dob;rate_oil_avg_dob;dynamic_level_dob;dist_nagn1;stratum_list_nagn1;stratum_list_perf_nagn1;receptivity_avg_nagn1;receptivity_sum_nagn1;azimuth_stress_nagn1;bottomhole_pressure_nagn1;h_nagn1;h_perf_nagn1;porosity_perf_nagn1;dist_flood_nagn1;result_qoil3
1052F;0;09.11.21;24.11.21;2021;NNS;deyst;Neftyanaya;A;A-2;1-1;2;2863,8;2891,5;0,13246911079603;0,133819453486858;0,13246911079603;0,133819453486858;0,36589127404829;0,0221727272727273;0,00662830416605137;0,00752677735040207;0,32369582918042;0,647191011235955;0,673134328358209;0,655722829449371;0,264147178281013;3;;plX-1, plX-3;0,110910039701439;0,110910039701439;0,0749703164815828;0,0372989671361501;0,0509719919517103;0,0205206326576075;0,527149644763814;0,0326849178264692;0,0379456746702915;0,0194936059801609;0,574302335246026;0,0362485899674213;0,0470025151690884;0,0201264291334182;0,53568094365794;0,0456064509923992;0,0635232063304175;0,0199332200784481;0,422964187962864;0,194949977422602;0,0450535486109358;0,072354120632071;0,0383458523433336;0,0690154533089839;0,0645326850669625;0,235230891719745;0,2195;0,00107315638309829;;0,00143110357738179;0,152275480186884;;ETSN;0,498397040535165;0,843350626344428;0,913661202185792;;0,999954073860435;0,99997984579149;0,15528098574739;0,128269477441303;0,796139501224672;0,0580690184584249;0,0566168327796235;0,552221221851288;0,0909057131404003;0,161263307813142;0,678562407849595;0,00849098704504223;0,0110900492478966;0,106428163179982;0,0224515871937004;4;1;1;4;0,34677759265018;;0,0564491581710507;0,0719728780136996;0,839734274444673;0,5442854568405;;;0,0589331004822001;0,100836187783021;0,0271321810615717;0,890154454972665;0,0691471436238595;0,101043262566572;0,815130970724192;0,637183827209803;0,02
449;99;16.11.12;28.11.12;2012;NNS;deyst;Neftyanaya;B;B-7;;2;2993,8;3019;0,510173642440201;0,515374169906434;0,510173642440201;0,515374169906434;0,496893399541518;0,00971818181818182;0,00943528688355924;0,010423538452614;0,450383641175117;0,555056179775281;0,717910447761194;0,587288100639307;0,9369003516846;5;plX-1,plX-2,plX-3,plX-4;plX-1,plX-2;0,454082486993146;0,454082486993146;0,170279106710574;0,251607625551287;0,10513078470825;0,224667706244895;0,855572525604281;0,244391074790388;0,0943956290291192;0,218004845496663;0,8589672414201;0,25960234550561;0,113895053332379;0,226946367597956;0,8434225538613;0,282218474798575;0,127190600205755;0,237735357846009;0,815193580692876;0,235560230303607;0,114013583541189;0,367206605722186;0,227336838151345;0,203918532097539;0,192252495144982;0,448646496815287;0,45375;0,00473723198683358;0,0373631794837325;0,00309232622437282;0,37290188613947;0,208934482148723;ETSN;0,968682433829713;0,568075414399596;0,81712204007286;;0,441139627291187;0,667561145190024;0,0667444339798537;0,0545582110163262;0,880798819861946;0,150435116368331;0,147563676633444;0,276984651831077;0,149689377264448;0,512214370511478;0,836037577873145;0,33603366928684;0,581665700921208;0,350532377450477;0,278724432038978;11;4;4;11;0,180270654759533;plX-1,plX-2,plX-3,plX-4;0,176482742291438;0,0428581361245955;0,626427236869419;0,658347935018745;plX-1,plX-2,plX-3,plX-4;plX-1,plX-2;0,343658047751155;0,513470636142953;0,527776838191663;;0,476516182179009;0,420642737287517;0,834360554699539;0,679070424683053;0,14
449;99;23.05.16;28.05.16;2016;NNS;deyst;Neftyanaya;B;B-7;4-1;3;3029,3;3051,4;0,589850295542011;0,59586301828531;0,589850295542011;0,59586301828531;0,339450997711922;0,00589090909090909;0,00833742861500398;0,00709969519567037;0,305024434353211;0,603370786516854;0,758208955223881;0,671990101051763;0,748678693903038;5;plX-1,plX-2,plX-3,plX-4;plX-2,plX-3,plX-4;0,454082486993146;0,454082486993146;0,127399035502969;0,315936413550641;0,0188593936500358;0,322987762930856;0,979549444109453;0,312543338727968;0,0176701410479871;0,318121849247789;0,980119539544452;0,316172318663194;0,042213397995405;0,312278181790218;0,952902319612992;0,354350873134551;0,10770966103742;0,320863522330139;0,876272642142876;0,239926826314834;0,142791374695513;0,400027939348175;0,283020988079561;0,208226607481314;0,192252495144982;0,322054140127388;0,35925;0,00473723198683358;0,0523845017961218;0,00474016450215396;0,220972486589375;0,00550824974101119;ETSN;0,972905361410486;0,752625585220804;0,814571948998179;0,09688013136289;0,441139627291187;0,667561145190024;0,224983599277358;0,600153602608109;0,87086033177466;0,148804912941833;0,147148394241417;0,462209084607478;0,163458464018228;0,517669018104015;0,822394648894318;0,306460244755805;0,477792164520686;0,433591085997619;0,228435353872602;11;2;2;11;0,18124315321785;plX-1,plX-2,plX-3,plX-4;0;0;0;0,658347935018745;plX-1,plX-2,plX-3,plX-4;plX-1,plX-2;0,327586534939656;0,58892079123965;0,527258421662559;;0,476516182179009;0,420642737287517;0,834360554699539;0,665567047687821;0,01
449;99;08.10.94;06.10.94;1994;NNS;deyst;Neftyanaya;B;B-7;;1;3001;3020;0,510173642440201;0,515374169906434;0,510173642440201;0,515374169906434;0,496893399541518;0,00971818181818182;0,00943528688355924;0,010423538452614;0,450383641175117;0,555056179775281;0,717910447761194;0,587288100639307;0,9369003516846;5;plX-1,plX-2,plX-3,plX-4;plX-1,plX-2;0,454082486993146;0,454082486993146;0,551508635251978;0,046528666951202;0,112776659959759;0,00782653894705575;0,161171823082378;0,0452984113353371;0,10350574544604;0,00758702767033617;0,161281477370987;0,041814402442255;0,0965542749421337;0,00747713700608493;0,172520230565872;0,0432027676094636;0,0741343367061575;0,0128776239197847;0,288454010907402;0,285215728514697;0,0216178429426696;0,0754052818914302;0,0385651229531927;0,199341886889768;0,121884905254579;;;0,00473723198683358;;0,00108558594600146;0;;ETSN;0,910330492160812;0;0;;0,441139627291187;0,667561145190024;0;0;0,881994544644845;0,148065180222618;0,147563676633444;0,314540524318309;0,110918489317406;0,0889177841715585;0,281949511367714;0,0606701039322474;0,18650656120749;0,212432435387456;0,0580686603580424;9;2;2;9;0,180270654759533;plX-1,plX-2,plX-3,plX-4;0,0272401962098266;0,0611333542822469;0;0,658347935018745;plX-1,plX-2,plX-3,plX-4;plX-1,plX-2;0,234812128491888;0,212313869174507;0,527776838191663;;0,476516182179009;0,420642737287517;0,834360554699539;0,74700638094068;0,05
453;99;02.07.10;11.07.10;2010;NNS;bd;Neftyanaya;B;B-7;;2;2935;2963;0,362181670871158;0,332446660094124;0,224390962491023;0,226678323629532;;;;;;;;;0,49298267275125;7;;;0,323695316222939;0,323695316222937;0,106274078307378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,287110428344964;0,276451635623856;0,148357432050229;0;0;;;;;0,00155550608148438;0,162657899290535;;ETSN;0,822552856097262;0,544350246741744;0,830601092896175;0,0394088669950739;0,314870759095609;0,481575851312523;0,0685257516577345;0,157680914092256;0,335045090180361;0,0557381625318399;0,0539867109634551;0,34026510715035;0;0;0;0;0;0;0;0;0;0;0;0,0119816927779498;;0;0;0;;;;;;;;0;0;0;;0,11
453;99;27.11.07;14.12.07;2007;NNS;bd;Neftyanaya;B;B-7;;1;2935;2956;0,362181670871158;0,332446660094124;0,224390962491023;0,226678323629532;;;;;;;;;0,49298267275125;7;;;0,323695316222939;0,323695316222937;0,120421589678381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,287110428344964;0,265622824532638;0,132245018550989;0;0;;;;;0,000832641197583541;0,164215262156082;;SHGN;0,803294165876053;0,619511577881818;0;;0,314870759095609;0,481575851312523;0;0;0,335045090180361;0,0557381625318399;0,0539867109634551;0,34026510715035;0;0;0;0;0;0;0;0;0;0;0;0,0119816927779498;;0;0;0;;;;;;;;0;0;0;;0,05
453H;99;21.12.19;26.12.19;2019;BVS;deyst;Neftyanaya;B;B-7;1-1;2;3064;3121;;;;;;;;;;;;;;0;plX-1,plX-2,plX-3;;0,0529669943450287;0,0529669943450287;0,0802126194515051;0,181793015266971;0,0565292841891403;0,169348066716012;0,892571525226949;0,181744950193609;0,0577796817761264;0,166861462328303;0,884075771460227;0,188707547690102;0,062892337305608;0,172367877879463;0,881246997183009;0,194400051946867;0,0579751469344834;0,176508393859808;0,878661100170867;0,254312698103399;0,110226573763831;0,00623959993513524;0,0269692479685962;0,156857032867862;0,0169793477094732;0,258757961783439;0,416416666666667;0,029226655881819;0,0294853307368412;0,0721180762457196;0,0761377400934418;0,00466179851934204;ETSN;0,986607775962515;0,652030874351514;0,816029143897996;0,0394088669950739;0,599147056446141;0,787996903573343;0,0580909358458781;0,369103943369369;0,961484079269651;0,633943961757214;0,629706533776301;0,406156796192571;0,0975450231859441;0,543389901370263;0,901428971825167;0,304459574701206;0,376954086400813;0,678601382801679;0,306506616545424;6;2;2;6;0,161748379154929;plX-1,plX-2,plX-3;0,145194430669847;0,07937146667678;0,861661822711231;0,43662437655452;plX-1,plX-2,plX-3,plX-4,plX-5;plX-2,plX-3,plX-4;0;0,220004614447164;0,654293568092674;;0,372133950748262;0,169293061939155;0,744992295839756;0,548625084743343;0,03
843;99;28.10.07;14.11.07;2007;NNS;deyst;Neftyanaya;B;B-7;;1;2891;2908;0,326035317730679;0,329358805037296;0,326035317730679;0,329358805037296;0,570428548186406;0,164018181818182;0,0115299326759902;0,021033623817354;0,509087591755375;0,521348314606742;0,253731343283582;0,382264384409157;0,975946229934918;2;plX-1,plX-2,plX-3,plX-4,plX-5;plX-2;0,475542243041735;0,475542243041733;0,20104486286343;0,120998719590269;0,0332965535146363;0,114279349521052;0,904954956214638;0,129086671164817;0,0552940297392213;0,113075756931752;0,843497691251224;0,174980586473394;0,118531659388646;0,137442462600691;0,757812293690148;0,183274996339176;0,123026543204865;0,136995762205095;0,723363060073593;0,191593270721589;0,105211908353769;0,366657876072275;0,218550543464544;0,116719778451352;0,102625294536034;0,501592356687898;0,4875;0,00257998832736602;0,0168391413046482;0,00266293145542658;0;0,022159334967279;ETSN;0,979503727332998;0,500695938251298;0,727868852459016;0,0476190476190476;0,542438455158417;0,748503556935932;0;0;0,900384101536406;0,054830943159217;0,0526024363233665;0,354646545931632;0,236953303727627;0,447539350388901;0,698431293414844;0,193602291660254;0,380392624185931;0,477345998552938;0,199769139166497;9;3;3;9;0,147541377908055;plX-1,plX-2,plX-3,plX-4;0;0;0;0,545705034048139;plX-1,plX-2,plX-3,plX-4;plX-1,plX-2,plX-3;0,47820309224335;0,169537878235125;0,14945128956286;;0,387635891611228;0,512292988983731;0,80893682588598;0,711363655717573;0,10
1039H;99;04.05.13;11.05.13;2013;BVS;deyst;Neftyanaya;B;B-7;;2;3190;3216;0,498904376967978;0,32915418813594;0,498904376967978;0,32915418813594;;;;;;;;;0,746888915928579;13;plX-1,plX-2,plX-3,plX-4;;0,185466105727114;0,185466105727115;0,24409160373777;0,142232180964575;0,176443275034824;0,0847284815874706;0,570783659889075;0,164901203074618;0,157601170932395;0,111262404396451;0,649711288983152;0,192014767859766;0,197851133644191;0,125622238259012;0,631193447523306;0,21697401249937;0,203669772064993;0,137225017723739;0,612037437964285;0,206736982483712;0,160194389760339;0,0228124114456815;0,022783791528159;0,0979274560864519;0,0493405246543321;0,542197452229299;0,3675;0,00200278825534633;0,0139480195500445;0,0101688110266443;0,148468593182211;0,25502185612856;ETSN;0,929882901752283;0,594267999493864;0,700182149362477;0,0640394088669951;0,346048103933214;0,56088015795248;0,185258026885051;0,283033850513773;0,597751057670897;0,569712830175512;0,564507198228128;0,374339688787257;0,232074742806232;0,624205360407813;0,789890485522063;0,277847093987471;0,53247038826382;0,465818810986512;0,262962525793917;8;3;3;8;0,0764438213771147;plX-1,plX-2,plX-3,plX-4;0;0;0;0,652216288660856;plX-1,plX-2,plX-3,plX-4;plX-1,plX-2,plX-3;0,273111078694859;0,323504626607744;0,216749121365327;;0,387635891611228;0,512292988983731;0,80893682588598;0,72724283038844;0,18
1048T;99;10.08.15;20.08.15;2015;BVS;deyst;Neftyanaya;B;B-7;6-1;2;3272,9;3300;0,835343510044746;0,633512528134824;0,835343510044746;0,633512528134824;0,60734171082194;0,00909090909090909;0,257099765903209;0,0617179730720062;0,687774748843256;;;;0,681043723451694;19;plX-1,plX-2,plX-3,plX-4;;0,030009298073836;0,0300092980738358;0,0551245918214467;0,150628714008996;0,0154387865655471;0,151661325976319;0,96473283072277;0,164742732397934;0,0150473967230686;0,16549535407839;0,967331516522809;0,189205406877263;0,0201642516871775;0,188770181678697;0,962565822047265;0,240499533871076;0,025823207946044;0,238110643823012;0,958113553488027;0,186334853063208;0,141129251287537;0,000837017465982857;0,00851014551279862;0,111049645960734;0,00528765496020362;0,303423566878981;;0,000480725923441135;0,0201093515059829;0,181065780900583;0;0,00366374409379185;ETSN;0,956791768906613;0;0;0,0640394088669951;0,464937580590701;0,690629556919915;0,0186420900382205;0,301913349733916;0,795275551102205;0,70325970899194;0,699612403100775;0,382315212454884;0,165037575224586;0,631708455202744;0,854010739814507;0,311311246494737;0,45555443953244;0,597182953556191;0,156197831811872;11;2;2;11;0,132702638931596;plX-1,plX-2,plX-3,plX-4;0;0;0;0,323024300884118;plX-1,plX-2,plX-3,plX-5;plX-1,plX-2,plX-3;0;0,233705972948297;0,279833301783253;;0,438248105942411;0,525607353906763;0,81124807395994;0,582079227433039;0,01
181;99;18.10.16;25.10.16;2016;NNS;deyst;Neftyanaya;B;B-7;5-1;1;2873;2891;0,441232253668956;0,404825238564705;0,441232253668956;0,404825238564705;0,4677668459937;0,0325545454545454;0,0112019066663116;0,0105813681676763;0,407089692817887;0,539325842696629;0,665671641791045;0,598787378840998;0,814785218622464;5;plX-1,plX-2;plX-2, plX-3;0,355636944889828;0,355636944889828;0,133147476365836;0,0726267605633803;0,0188698968001558;0,0689966584985521;0,910272374848924;0,0815665521683126;0,0273418905879944;0,0743486313597145;0,877721364131724;0,108300059533544;0,0446757604405829;0,0957321098760014;0,852824211665191;0,138511815585557;0,0445881415257113;0,124352697723787;0,868801981608085;0,160187031155462;0,0490446275102922;0,290116417499726;0,230318387377904;0,158215349718407;0,157799747803386;0,157245222929936;0,432416666666667;0,00379947569615175;0,0154230665065351;0,00635024701145682;0,117840456826441;0,0073274881875837;ETSN;0,988851677030088;0,621283057066939;0,801457194899818;0,0394088669950739;0,299121427955896;0,553023774088858;0;0;0,838287686484079;0,0285460612959499;0,0164728682170543;0,369905667333762;0,13649102927452;0,521925566545353;0,853860826024576;0,194133530898043;0,304605868636537;0,408866927697829;0,353067602258017;9;3;3;9;0,089421555628712;plX-1,plX-2;0,221784936023599;0,0687168184320514;0,572451733444053;0,573800482694267;plX-1,plX-2,plX-3,plX-4;plX-1,plX-2;0,234174180354392;0,595526944230265;0,65910338704364;;0,476516182179009;0,420642737287517;0,834360554699539;0,621357390593996;0,09
182;99;26.10.10;02.11.10;2010;NNS;deyst;Neftyanaya;B;B-7;;2;2913,8;2940,6;0,400556097740623;0,404639223199836;0,400556097740623;0,404639223199836;0,462452224332765;0,0666818181818182;0,0166524643105281;0,0165531667314718;0,419483498300731;0,334831460674157;0,550746268656716;0,487160239224583;0,786214755400666;5;plX-1,plX-2,plX-3,plX-4;plX-1,plX-2;0,291421296718197;0,291421296718197;0,189388212213014;0,14686299615877;0,21727028839705;0,0748125046409741;0,488092111282196;0,143623872906827;0,186154400943442;0,0782505206783697;0,524633959011;0,141293697610505;0,190645954136541;0,0756869378575127;0,516807408280576;0,138935731684467;0,155715958378231;0,0769863356631348;0,536231237589672;0,281199633543379;0,0864075045329115;0,178243770280475;0,120747711005435;0,158125940552719;0,157966360309456;0,541799363057325;0,545833333333333;0,00347772637859226;0,0235264060590019;0,00417961782241211;0,379131337601661;0,342648507971802;ETSN;0,811061105745007;0,490446665823106;0,791985428051002;0,0394088669950739;0,596164335588493;0,786922548867999;0,101189935507312;0,188108336859924;0,0795446448452461;0,0582141735580446;0,0584163898117386;0,309157643409369;0,169133168002768;0,593181877316218;0,840162560136701;0,249766219737315;0,406297707512635;0,406164622748095;0,26052947790987;7;3;3;7;0,236152112022209;plX-1,plX-2,plX-3,plX-4,plX-5;0,219806828030486;0,0892748786407767;0,520033215694415;0,678648920281351;plX-1,plX-2,plX-3,plX-4;plX-1,plX-2,plX-3;0,627174535375391;0,260602875549938;0,845712515411814;;0,387635891611228;0,512292988983731;0,80893682588598;0,754952954566956;0,16
182;99;07.05.04;22.05.04;2004;NNS;bd;Neftyanaya;B;B-7;;1;2918;2940,6;0,400556097740623;0,404639223199836;0,400556097740623;0,404639223199836;0,462452224332765;0,0666818181818182;0,0166524643105281;0,0165531667314718;0,419483498300731;0,334831460674157;0,550746268656716;0,487160239224583;0,786214755400666;5;plX-1,plX-2,plX-3,plX-4;plX-1,plX-2;0,291421296718197;0,291421296718197;0,243076423569194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,287110428344964;0,137149652498522;0,0789957375038787;0,158125940552719;0,157966360309456;0,36624203821656;;0,00347772637859226;;0,00228866320172663;0,0759646997750476;;FON;0,750208515532452;0,681386815133495;0;0,16256157635468;0,596164335588493;0,786922548867999;0;0;0,0786795813849922;0,0580969329006595;0,0584163898117386;0,331399873050272;0,295249629928678;0,425339510626969;0,6028960213311;0,127451641994714;0,264890719385328;0,372188535170706;0,197144701800633;6;4;4;6;0,236152112022209;plX-1,plX-2,plX-3,plX-4,plX-5;0,270286207112221;0,264611275597032;0,539365787834752;0,678648920281351;plX-1,plX-2,plX-3,plX-4;plX-1,plX-2,plX-3;0,262039860250896;0,0876357137175945;0,845712515411814;;0,387635891611228;0,512292988983731;0,80893682588598;0,807370024163481;0,06
1063H;99;15.04.21;29.04.21;2021;BVS;bd;Neftyanaya;B;B-7;5-1;2;2863,4;2873;0,220413574677298;0,222660391748358;0,220413574677298;0,222660391748358;0,762330115693457;0,0524545454545455;0,694960019560518;0,296484957645006;0,825176919404408;;;;0,37483193515499;19;plX-1,plX-2,plX-4,plX-5;;0,0243635115400692;0,0243635115400692;0,0316545470048817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,287110428344964;0,0127504803431935;0,0839398314005365;0,320777626216957;0,0551596241972811;0,251831210191083;;0,00828457635142781;;0,114262181379236;0,559958470323585;;ETSN;0,563753386302067;0;0;0,16256157635468;0,300924307726487;0,531479545321489;0,173403578889999;0,885879531668784;0,353978512580717;0,417266478244182;0,414590254706534;0,29026072499449;0,100350681908379;0,592022193981607;0,907233916504017;0,414696436168135;0,47963194478827;0,667243466985876;0,332580777277076;8;2;2;8;0,139676223132325;plX-1,plX-2,plX-4,plX-5;0;0;0;0,497044429285237;plX-1,plX-2,plX-3,plX-4;plX-1,plX-2,plX-3;0,375923229233308;0,589454213443817;0,885844171002903;0,668019888956171;0,387635891611228;0,512292988983731;0,80893682588598;0,599561261676876;0,02
840;98;13.07.01;24.07.01;2001;NNS;deyst;Neftyanaya;B;B-7;;1;2933;2980;0,848251606606883;0,658922226975948;0,848251606606883;0,658922226975948;0,417737183637525;0,00737272727272727;0,0133419435117424;0,00824208170469219;0,339177934871526;0,434831460674157;1;0,71572341867248;0,795109683094896;14;plX-1,plX-2,plX-3,plX-4,plX-5;plX-1, plX-2, plX-3, plX-4;0,335686915328461;0,33568691532846;0,396197149593207;0,00977936127966746;0,0191146881287726;0,00330275940221024;0,323598444095327;0,0133240644189549;0,0292481933369627;0,0026884005610575;0,194291163829443;0,0143883240866717;0,0316192340510967;0,00316962730755835;0,212534077656878;0,0154165135770833;0,0302335563103325;0,0029694194858339;0,186396519111342;0,235099996892219;0,0236536404304427;0,0673905530048272;0,0324066994383482;0,0535878933186554;0,0535878933186554;0,684713375796178;0,6;3,89E-05;0,000901508284758976;0,000515978116926047;0;;SHGN;0,924252757209515;0,400860432747059;0;;0,743856757221247;0,888964151353047;0;0;0,622820641282565;0,0878397711015737;0,0818106312292359;0,374137844032432;0,16572466693581;0,171583619887435;0,445285671173935;0,0526941409656325;0,0938653367264746;0,157039465580347;0,243434103655379;4;4;4;4;0,204391127437465;;0,0250276981084872;0,0309718851132686;0,355965850114179;0,342693412035976;plX-1,plX-2,plX-3,plX-4,plX-5;plX-1,plX-2,plX-3,plX-4;0,00367628083122256;0,206496839235159;0,483650556984189;;0,68958673972466;0,616929306193916;0,763289676425271;0,604391375803553;0,06
840;98;20.06.17;27.06.17;2017;NNS;deyst;Neftyanaya;B;B-7;4-1;2;2956;2982,3;0,542232124772129;0,355512565337897;0,542232124772129;0,355512565337897;0,365362623050393;0,00737272727272727;0,0133419435117424;0,00840437489266948;0,279305266727164;0,434831460674157;1;0,702234137622878;0,723065137438619;12;plX-1,plX-2,plX-3,plX-4,plX-5;plX-2, plX-3, plX-4;0,335686915328461;0,33568691532846;0,0805795736990219;0,148990412762473;0,0760742973743521;0,12804468244716;0,823461315843368;0,165644795151627;0,0728449222601874;0,14437778856856;0,839302250154453;0,233559750885136;0,152383672467044;0,185622122680632;0,766765065139355;0,300730972114685;0,174285049725777;0,23665969068006;0,761550219802598;0,149831009409365;0,106265602672325;0,308971069662458;0,231465724839618;0,148290399615365;0,132529750447545;0,132165605095541;0,317216666666667;0,00563105283810419;0,0467642298911961;0,00551645059198037;0,076310780411836;0,00466179851934204;ETSN;0,964976543156522;0,754523598633433;0,900910746812386;0,09688013136289;0,743856757221247;0,888964151353047;0,0978290489599415;0,0976865566370435;0,623046092184369;0,0828570431627063;0,0815337763012182;0,495627139620798;0,0628971905719683;0,433009928074758;0,92130043981867;0,22471904932247;0,239005618282535;0,484321135347909;0,272624128813999;9;2;2;9;0,205705581390382;;0;0;0;0,342693412035976;plX-1,plX-2,plX-3,plX-4,plX-5;plX-1,plX-2,plX-3,plX-4;0,630933149254913;0,460976041027825;0,482816722211813;0,842227358402059;0,68958673972466;0,616929306193916;0,763289676425271;0,552908635897129;0,09
842;98;27.12.02;19.01.03;2003;NNS;deyst;Neftyanaya;B;B-7;;1;2888;2909;0,477212882317197;0,482077419594859;0,477212882317197;0,482077419594859;0,452079062592063;0,0145272727272727;0,0093753706935995;0,00622944925585127;0,394672146217353;0,566292134831461;0,67910447761194;0,685452670653743;0,889378327102077;5;plX-1,plX-2,plX-3,plX-4,plX-5;plX-1, plX-2;0,215543759194206;0,215543759194205;0,21750946463558;0,0513358941527954;0,129215291750503;0,00690576965916686;0,128893475858026;0,0520568098228937;0,126157968543918;0,00596790822222067;0,110392706721274;0,0454884657143532;0,112550639238175;0,00534104195839746;0,113280533911207;0,0407493285865966;0,0873235804720017;0,00466139942222632;0,110700166480021;0,347503483006197;0,0995206006791639;0,0753954538977004;0,0354740338119424;0,0497613910445151;0,0497613910445151;0,632961783439491;0,554166666666667;0,000126107148197338;0,00589171947682816;0,000322635034789203;0;;SHGN;0,925717815412986;0,414146526635455;0;;0,2038052502513;0,382753952625642;0;0;0,647873524827433;0,0491922258278377;0,0481727574750831;0,338294464938768;0,365832324047907;0,402593667112878;0,478446071873893;0,112264648428424;0,233469448241222;0,167230243500975;0,24040964044102;6;4;4;6;0,0119816927779498;;0,00467405580722116;0,00249770081158981;0,434982873157566;0,394435063897756;plX-1,plX-2,plX-3,plX-4,plX-5;plX-2,plX-3,plX-4;0,0447214619780662;0,212261611546372;0,743036899497041;;0,372133950748262;0,169293061939155;0,744992295839756;0,530822881462049;0,23
842;98;16.10.17;26.10.17;2017;NNS;deyst;Neftyanaya;B;B-7;4-1;2;2925;2933;0,183438599075626;0,185308506482635;0,183438599075626;0,185308506482635;0,271462394854858;0,0174636363636364;0,00289050225502751;0,00411057958770146;0,237548733294522;0,767415730337079;0,688059701492537;0,733202722210765;0,784843057684653;4;plX-1,plX-2,plX-3,plX-4,plX-5;plX-3;0,215543759194206;0,215543759194205;0,0621559333100141;0,177778226571935;0,0719568515192099;0,15958340507079;0,860100372455434;0,173907915326339;0,0554760514224647;0,159594521241096;0,883678777929421;0,182259657197964;0,0651593269681493;0,164836491930678;0,872556183144749;0,177469253972401;0,0602976990710958;0,157964598784824;0,861368644418818;0,266562034750488;0,142702011116259;0,194306405722513;0,160229718253609;0,115935704765567;0,0965677482266556;0,0724124203821656;0,353579166666667;0,0508126049976691;0,0352166671692331;0,00692325352379291;0,620349541443156;0,0118124163023979;ETSN;0,959897500960351;0,688409464760219;0,877959927140255;0,0394088669950739;0,2038052502513;0,382753952625642;0,366384602587668;0,344860925535843;0,638845592419406;0,0533266648832439;0,0548172757475083;0,534428547694534;0,0968752136272289;0,581159123880895;0,908865014541552;0,295494903312704;0,360064629029113;0,589837021060722;0,276157193202661;7;2;2;7;0,0126709519611083;;0;0;0;0,392765239361914;plX-1,plX-2,plX-3,plX-4,plX-5;plX-2,plX-3,plX-4;0;0,220004614447164;0,743472634745287;;0,372133950748262;0,169293061939155;0,744992295839756;0,526282602365272;0,04
443;98;29.05.21;08.06.21;2021;NNS;deyst;Neftyanaya;D;D-8;1-1;4;2865;2886;0,246800596608172;0,249316393534106;0,246800596608172;0,249316393534106;0,313672302605012;0,0227636363636364;0,00440656342522096;0,00418677588391054;0,269955919086662;0,72247191011236;0,632835820895522;0,7071423661236;0,518428074768389;6;plX-1,plX-2;plX-1,plX-2;0,0612662718999153;0,061266271899915;0,00994416565747333;0,0604471440617094;0,0906157432399273;0,0303621426902619;0,481278663052756;0,0493123460035151;0,0518751302763888;0,0314611368242862;0,614348133729069;0,0540265523295299;0,0472364302295479;0,0384809439333909;0,687177686109781;0,0464331593616925;0,0303153952477896;0,0350754433467662;0,731016783370165;0,288887997943208;0,0959194583521483;0,0689195578713221;0,0367879018453;0,0489076614909562;0,0399394614488368;0,0788216560509554;0,35;0,00652660459986416;0,0610958207366953;0,00150203865676239;0,172694237757397;0,0119261187053086;ETSN;0,5679071187975;0,707959002910288;0,910746812386157;0,09688013136289;0,999999997433646;1;0,0617676446543736;0,0555085343489914;0,932169895346248;0,02914965630343;0,0283776301218162;0,447933348737274;0,0310329325514093;0,186208586718416;0,908886052541453;0,0479048582024066;0,0426030420811206;0,0946862729546168;0,0803338065432207;3;2;2;3;0,360848023875726;plX-1,plX-2;0,0432867926930604;0,00859000176982201;0,840512767282539;0,56384940164497;plX-1,plX-2;plX-1,plX-2;0,120601135331139;0,33120786112486;0,838725376542099;0,830560080511039;0,269836118773325;0,264171591157803;0,718798151001542;0,613443323896472;0,03
